"DIA","TIPO_SERVICIO","TRAYECTO","PESO_NETO","CANT_VIAJES"
"27/11/2021",24,2747,64850,3
"27/11/2021",24,2748,8890,1
"27/11/2021",24,2787,19570,1
"27/11/2021",24,2795,19820,1
"27/11/2021",24,2801,10490,1
"27/11/2021",24,2804,20510,1
"27/11/2021",24,2805,15890,1
"27/11/2021",24,2809,32130,2
"27/11/2021",24,2812,21160,1
"27/11/2021",26,1867,1960,1
"27/11/2021",26,2308,2210,1
"27/11/2021",27,2319,11750,1
"27/11/2021",27,2320,0,1
"27/11/2021",27,2321,13550,1
"27/11/2021",27,2383,2060,1
"27/11/2021",27,2385,0,1
"27/11/2021",35,1549,1270,1
"27/11/2021",35,2260,1400,1
"27/11/2021",35,2488,0,1
"27/11/2021",35,2741,0,1
"27/11/2021",36,2267,1090,1
"27/11/2021",36,2439,0,1
"27/11/2021",36,2526,1870,1
"27/11/2021",39,1604,7010,1
"27/11/2021",60,2547,950,1
"27/11/2021",60,2557,0,1
"27/11/2021",60,2558,260,1
"27/11/2021",72,2134,0,1
"27/11/2021",73,2135,6090,1
"27/11/2021",73,2622,2800,1
"27/11/2021",75,2492,0,1
"27/11/2021",75,2509,1880,1
"27/11/2021",75,2515,810,1
"27/11/2021",76,2301,3250,1
"28/11/2021",2,2522,0,1
"28/11/2021",24,1904,11340,1
"28/11/2021",24,1905,11650,1
"28/11/2021",24,1906,15760,1
"28/11/2021",24,1907,21490,1
"28/11/2021",24,1908,18750,1
"28/11/2021",24,1909,14830,1
"28/11/2021",24,1910,23380,1
"28/11/2021",24,1911,9120,1
"28/11/2021",24,1912,13270,1
"28/11/2021",24,1914,27260,1
"28/11/2021",24,1915,7140,1
"28/11/2021",24,1916,0,1
"28/11/2021",24,2657,20740,1
"28/11/2021",24,2658,22350,1
"28/11/2021",24,2660,21310,1
"28/11/2021",24,2674,17380,1
"28/11/2021",24,2678,0,1
"28/11/2021",24,2680,18610,1
"28/11/2021",24,2681,12740,1
"28/11/2021",24,2682,13870,1
"28/11/2021",24,2683,18250,1
"28/11/2021",24,2685,16150,1
"28/11/2021",24,2690,17920,1
"28/11/2021",24,2692,8750,1
"28/11/2021",24,2696,20830,1
"28/11/2021",24,2699,11110,1
"28/11/2021",24,2722,12860,1
"28/11/2021",24,2724,11030,1
"28/11/2021",24,2735,15530,1
"28/11/2021",24,2748,18580,1
"28/11/2021",24,2784,21930,1
"28/11/2021",24,2785,7200,2
"28/11/2021",24,2788,19950,1
"28/11/2021",24,2789,8330,1
"28/11/2021",24,2791,0,1
"28/11/2021",24,2793,19000,1
"28/11/2021",24,2795,19350,1
"28/11/2021",24,2796,15940,1
"28/11/2021",24,2798,16890,1
"28/11/2021",35,2425,3990,1
"28/11/2021",60,1982,1090,1
"28/11/2021",60,1986,0,1
"28/11/2021",60,1987,1130,1
"28/11/2021",60,2404,1950,1
"28/11/2021",60,2407,0,1
"28/11/2021",60,2476,870,1
"28/11/2021",60,2668,4380,1
"28/11/2021",60,2670,2890,1
"28/11/2021",60,2672,5420,1
"28/11/2021",72,2620,0,1
"29/11/2021",1,162,490,1
"29/11/2021",1,1283,4110,1
"29/11/2021",1,1861,0,1
"29/11/2021",1,2276,3110,1
"29/11/2021",1,2279,5760,1
"29/11/2021",1,2311,990,1
"29/11/2021",4,1825,0,1
"29/11/2021",24,1913,0,2
"29/11/2021",24,1915,15980,1
"29/11/2021",24,1916,0,1
"29/11/2021",24,2655,14970,1
"29/11/2021",24,2656,26690,2
"29/11/2021",24,2657,20790,1
"29/11/2021",24,2659,0,1
"29/11/2021",24,2675,20450,1
"29/11/2021",24,2677,8850,1
"29/11/2021",24,2680,0,1
"29/11/2021",24,2682,10450,1
"29/11/2021",24,2684,0,1
"29/11/2021",24,2687,2820,1
"29/11/2021",24,2688,21190,1
"29/11/2021",24,2689,15170,1
"29/11/2021",24,2691,17350,1
"29/11/2021",24,2693,33080,1
"29/11/2021",24,2694,0,1
"29/11/2021",24,2698,9940,1
"29/11/2021",24,2702,12840,1
"29/11/2021",24,2704,18830,1
"29/11/2021",24,2715,24280,1
"29/11/2021",24,2719,12780,1
"29/11/2021",24,2721,18530,1
"29/11/2021",24,2722,18870,1
"29/11/2021",24,2723,26200,1
"29/11/2021",24,2724,19410,1
"29/11/2021",24,2725,13840,1
"29/11/2021",24,2726,10800,1
"29/11/2021",24,2727,13940,1
"29/11/2021",24,2736,26750,1
"29/11/2021",24,2743,9330,1
"29/11/2021",24,2744,12430,1
"29/11/2021",24,2745,20810,2
"29/11/2021",24,2746,15290,1
"29/11/2021",24,2748,6710,1
"29/11/2021",24,2783,15740,1
"29/11/2021",24,2785,10960,1
"29/11/2021",24,2786,8010,1
"29/11/2021",24,2787,16500,1
"29/11/2021",24,2789,0,1
"29/11/2021",24,2790,19350,1
"29/11/2021",24,2791,16640,1
"29/11/2021",24,2793,15450,1
"29/11/2021",24,2794,21420,1
"29/11/2021",24,2795,0,1
"29/11/2021",24,2797,16840,1
"29/11/2021",24,2799,21230,1
"29/11/2021",24,2800,18380,1
"29/11/2021",24,2801,14620,1
"29/11/2021",24,2802,20890,1
"29/11/2021",24,2803,22580,1
"29/11/2021",24,2804,9080,1
"29/11/2021",24,2805,19160,1
"29/11/2021",24,2806,13110,1
"29/11/2021",24,2807,26820,1
"29/11/2021",24,2808,60390,2
"29/11/2021",24,2809,10170,1
"29/11/2021",24,2810,0,1
"29/11/2021",24,2811,15940,1
"29/11/2021",24,2812,25070,1
"29/11/2021",24,2813,21310,1
"29/11/2021",24,2814,18640,1
"29/11/2021",27,2319,1750,1
"29/11/2021",27,2320,4210,1
"29/11/2021",27,2321,12740,1
"29/11/2021",27,2322,11880,1
"29/11/2021",27,2323,6760,1
"29/11/2021",27,2327,0,1
"29/11/2021",27,2328,2120,1
"29/11/2021",29,2304,3640,1
"29/11/2021",35,1565,1990,1
"29/11/2021",35,2255,0,1
"29/11/2021",35,2420,3200,1
"29/11/2021",35,2739,950,1
"29/11/2021",36,2262,0,1
"29/11/2021",36,2523,0,1
"29/11/2021",36,2527,2310,1
"29/11/2021",39,1604,4750,1
"29/11/2021",60,1506,1200,1
"29/11/2021",60,1979,4680,1
"29/11/2021",60,1981,2720,1
"29/11/2021",60,1992,0,1
"29/11/2021",60,2393,680,1
"29/11/2021",60,2478,0,1
"29/11/2021",60,2479,0,1
"29/11/2021",60,2480,3520,1
"29/11/2021",60,2541,1060,1
"29/11/2021",60,2542,2520,1
"29/11/2021",60,2557,0,1
"29/11/2021",60,2558,0,1
"29/11/2021",72,2620,0,1
"29/11/2021",73,2622,2770,1
"29/11/2021",75,2492,0,1
"29/11/2021",75,2509,1850,1
"29/11/2021",75,2515,840,1
"29/11/2021",76,2300,4440,1
"30/11/2021",1,118,0,1
"30/11/2021",1,1284,3080,1
"30/11/2021",1,2282,0,1
"30/11/2021",1,2284,3290,1
"30/11/2021",1,2344,260,1
"30/11/2021",1,2345,770,1
"30/11/2021",2,2522,0,1
"30/11/2021",4,1826,3030,1
"30/11/2021",8,163,0,1
"30/11/2021",8,2364,0,1
"30/11/2021",8,2663,410,1
"30/11/2021",8,2664,600,1
"30/11/2021",8,2665,470,1
"30/11/2021",24,1904,19670,1
"30/11/2021",24,1906,23010,1
"30/11/2021",24,1908,18720,1
"30/11/2021",24,1909,11450,1
"30/11/2021",24,1910,21790,1
"30/11/2021",24,1912,10000,1
"30/11/2021",24,1914,23700,1
"30/11/2021",24,1916,19940,2
"30/11/2021",24,2658,19410,1
"30/11/2021",24,2659,25730,1
"30/11/2021",24,2660,13280,1
"30/11/2021",24,2661,20800,2
"30/11/2021",24,2674,11350,1
"30/11/2021",24,2676,20290,1
"30/11/2021",24,2677,0,1
"30/11/2021",24,2680,20300,1
"30/11/2021",24,2684,36070,1
"30/11/2021",24,2685,10570,1
"30/11/2021",24,2686,22840,3
"30/11/2021",24,2687,12150,1
"30/11/2021",24,2694,23370,1
"30/11/2021",24,2695,16370,1
"30/11/2021",24,2697,20750,2
"30/11/2021",24,2699,11610,1
"30/11/2021",24,2700,7840,1
"30/11/2021",24,2701,26390,2
"30/11/2021",24,2705,30570,2
"30/11/2021",24,2710,24120,1
"30/11/2021",24,2715,0,1
"30/11/2021",24,2718,21360,1
"30/11/2021",24,2722,11710,1
"30/11/2021",24,2724,13770,1
"30/11/2021",24,2728,21130,1
"30/11/2021",24,2729,24100,1
"30/11/2021",24,2733,20690,1
"30/11/2021",24,2734,13500,1
"30/11/2021",24,2736,4900,1
"30/11/2021",24,2737,22080,1
"30/11/2021",24,2738,21860,1
"30/11/2021",24,2747,16360,1
"30/11/2021",24,2784,10740,1
"30/11/2021",24,2785,23180,1
"30/11/2021",24,2788,8760,1
"30/11/2021",24,2789,11320,1
"30/11/2021",24,2792,12090,1
"30/11/2021",24,2794,9260,1
"30/11/2021",24,2795,25630,2
"30/11/2021",24,2796,10250,1
"30/11/2021",24,2797,8650,1
"30/11/2021",24,2798,16590,1
"30/11/2021",24,2809,16090,1
"30/11/2021",24,2810,35640,1
"30/11/2021",24,2813,13570,1
"30/11/2021",24,2815,16940,1
"30/11/2021",26,1867,0,1
"30/11/2021",26,2306,0,1
"30/11/2021",27,2319,8160,1
"30/11/2021",27,2320,13100,1
"30/11/2021",27,2321,0,1
"30/11/2021",27,2562,0,1
"30/11/2021",35,1549,1300,1
"30/11/2021",35,2256,1010,1
"30/11/2021",35,2421,2980,1
"30/11/2021",35,2741,2430,1
"30/11/2021",36,2263,3020,1
"30/11/2021",36,2435,0,1
"30/11/2021",36,2524,610,1
"30/11/2021",39,1604,6410,1
"30/11/2021",60,1969,0,1
"30/11/2021",60,1982,0,1
"30/11/2021",60,1986,3540,1
"30/11/2021",60,1987,3510,1
"30/11/2021",60,2004,680,1
"30/11/2021",60,2404,0,1
"30/11/2021",60,2407,2570,1
"30/11/2021",60,2476,0,1
"30/11/2021",60,2543,1310,1
"30/11/2021",60,2545,3230,1
"30/11/2021",60,2547,1990,1
"30/11/2021",60,2557,1320,1
"30/11/2021",60,2558,0,1
"30/11/2021",60,2667,3240,1
"30/11/2021",60,2668,0,1
"30/11/2021",60,2669,3100,1
"30/11/2021",60,2670,0,1
"30/11/2021",60,2671,0,1
"30/11/2021",60,2672,0,1
"30/11/2021",60,2673,0,1
"30/11/2021",72,2616,0,1
"30/11/2021",72,2620,0,1
"30/11/2021",73,2135,8860,1
"30/11/2021",73,2622,3760,1
"30/11/2021",73,2624,0,1
"30/11/2021",75,2492,0,1
"30/11/2021",75,2509,2050,1
"30/11/2021",75,2515,0,1
"30/11/2021",76,2301,1850,1
"01/12/2021",1,117,4700,1
"01/12/2021",1,1283,0,1
"01/12/2021",1,1861,4430,1
"01/12/2021",1,2276,5350,1
"01/12/2021",1,2279,6790,1
"01/12/2021",1,2311,1950,1
"01/12/2021",2,2563,0,1
"01/12/2021",4,1825,3970,1
"01/12/2021",8,2359,5480,1
"01/12/2021",8,2663,410,1
"01/12/2021",8,2664,1260,1
"01/12/2021",8,2665,5950,1
"01/12/2021",24,1905,18990,1
"01/12/2021",24,1907,19490,1
"01/12/2021",24,1911,19790,1
"01/12/2021",24,1915,23960,1
"01/12/2021",24,2655,8080,1
"01/12/2021",24,2656,8560,1
"01/12/2021",24,2657,22440,2
"01/12/2021",24,2675,11810,1
"01/12/2021",24,2677,22050,1
"01/12/2021",24,2678,26770,1
"01/12/2021",24,2679,14500,1
"01/12/2021",24,2682,26530,1
"01/12/2021",24,2687,11560,1
"01/12/2021",24,2688,16430,1
"01/12/2021",24,2689,13840,1
"01/12/2021",24,2690,16110,1
"01/12/2021",24,2692,11200,2
"01/12/2021",24,2693,12130,1
"01/12/2021",24,2696,25890,1
"01/12/2021",24,2698,12740,1
"01/12/2021",24,2702,11620,1
"01/12/2021",24,2704,23660,1
"01/12/2021",24,2709,11620,1
"01/12/2021",24,2710,20290,1
"01/12/2021",24,2711,18350,1
"01/12/2021",24,2715,21420,1
"01/12/2021",24,2716,13510,1
"01/12/2021",24,2717,20320,1
"01/12/2021",24,2719,15980,1
"01/12/2021",24,2721,0,2
"01/12/2021",24,2723,16850,1
"01/12/2021",24,2725,24550,2
"01/12/2021",24,2726,11150,1
"01/12/2021",24,2727,14700,1
"01/12/2021",24,2733,0,1
"01/12/2021",24,2735,13150,1
"01/12/2021",24,2743,9060,1
"01/12/2021",24,2744,16010,2
"01/12/2021",24,2745,7330,1
"01/12/2021",24,2746,15100,1
"01/12/2021",24,2748,17600,1
"01/12/2021",24,2783,11900,1
"01/12/2021",24,2784,6920,1
"01/12/2021",24,2786,15510,1
"01/12/2021",24,2787,11000,1
"01/12/2021",24,2788,11710,1
"01/12/2021",24,2790,14360,1
"01/12/2021",24,2791,13380,1
"01/12/2021",24,2792,5520,1
"01/12/2021",24,2793,15290,1
"01/12/2021",24,2798,7610,1
"01/12/2021",24,2799,19310,1
"01/12/2021",24,2800,15040,1
"01/12/2021",24,2802,16920,1
"01/12/2021",24,2803,20080,3
"01/12/2021",24,2804,11700,2
"01/12/2021",24,2805,21780,1
"01/12/2021",24,2806,8840,1
"01/12/2021",24,2812,14920,1
"01/12/2021",24,2813,32710,2
"01/12/2021",24,2814,11170,1
"01/12/2021",27,2382,0,1
"01/12/2021",29,2304,3720,1
"01/12/2021",35,2257,1790,1
"01/12/2021",35,2422,3080,1
"01/12/2021",35,2485,0,1
"01/12/2021",35,2739,0,1
"01/12/2021",36,2436,0,1
"01/12/2021",39,1604,6430,1
"01/12/2021",60,1506,390,1
"01/12/2021",60,1969,0,1
"01/12/2021",60,1979,1300,1
"01/12/2021",60,1980,3870,1
"01/12/2021",60,1981,1950,1
"01/12/2021",60,1992,0,1
"01/12/2021",60,1995,580,1
"01/12/2021",60,2396,3110,1
"01/12/2021",60,2408,0,1
"01/12/2021",60,2478,1110,1
"01/12/2021",60,2479,6310,1
"01/12/2021",60,2480,0,1
"01/12/2021",60,2493,1010,1
"01/12/2021",60,2500,2900,1
"01/12/2021",60,2557,0,1
"01/12/2021",60,2558,0,1
"01/12/2021",60,2667,2920,1
"01/12/2021",60,2669,1100,1
"01/12/2021",72,2134,0,1
"01/12/2021",72,2617,0,1
"01/12/2021",72,2620,0,1
"01/12/2021",73,2135,6680,1
"01/12/2021",73,2622,1040,1
"01/12/2021",73,2623,5790,1
"01/12/2021",75,1964,4360,1
"01/12/2021",75,2492,0,1
"01/12/2021",75,2509,1820,1
"01/12/2021",75,2515,550,1
"01/12/2021",76,2300,2730,1
"02/12/2021",1,116,1820,1
"02/12/2021",1,118,5480,1
"02/12/2021",1,1284,1310,1
"02/12/2021",1,2282,2600,1
"02/12/2021",1,2284,0,1
"02/12/2021",1,2312,4520,1
"02/12/2021",1,2345,650,1
"02/12/2021",2,2522,2560,1
"02/12/2021",4,1826,16520,1
"02/12/2021",8,2360,0,1
"02/12/2021",8,2365,5990,1
"02/12/2021",8,2663,2120,1
"02/12/2021",8,2664,820,1
"02/12/2021",8,2665,990,1
"02/12/2021",24,1904,10180,1
"02/12/2021",24,1906,14980,1
"02/12/2021",24,1908,17190,1
"02/12/2021",24,1909,7230,1
"02/12/2021",24,1910,20810,1
"02/12/2021",24,1912,0,1
"02/12/2021",24,1916,19530,1
"02/12/2021",24,2655,19490,1
"02/12/2021",24,2659,25600,1
"02/12/2021",24,2660,12330,1
"02/12/2021",24,2661,16020,1
"02/12/2021",24,2674,21620,2
"02/12/2021",24,2676,21320,2
"02/12/2021",24,2685,11480,1
"02/12/2021",24,2686,9490,1
"02/12/2021",24,2691,5630,1
"02/12/2021",24,2692,12190,1
"02/12/2021",24,2697,14560,1
"02/12/2021",24,2698,0,1
"02/12/2021",24,2699,20260,1
"02/12/2021",24,2701,18480,2
"02/12/2021",24,2708,15070,1
"02/12/2021",24,2709,17310,1
"02/12/2021",24,2710,16150,2
"02/12/2021",24,2718,10790,1
"02/12/2021",24,2719,10170,2
"02/12/2021",24,2721,12570,1
"02/12/2021",24,2724,11100,1
"02/12/2021",24,2728,17630,1
"02/12/2021",24,2729,8820,1
"02/12/2021",24,2733,0,1
"02/12/2021",24,2736,1160,1
"02/12/2021",24,2737,0,1
"02/12/2021",24,2738,0,1
"02/12/2021",24,2747,9370,2
"02/12/2021",24,2785,16330,1
"02/12/2021",24,2789,13090,1
"02/12/2021",24,2790,7290,3
"02/12/2021",24,2792,8070,1
"02/12/2021",24,2793,4050,1
"02/12/2021",24,2794,15470,1
"02/12/2021",24,2795,16750,1
"02/12/2021",24,2796,10890,1
"02/12/2021",24,2797,12640,1
"02/12/2021",24,2798,11110,1
"02/12/2021",24,2800,8950,1
"02/12/2021",24,2801,28860,1
"02/12/2021",24,2807,35730,2
"02/12/2021",24,2808,35580,2
"02/12/2021",24,2809,13030,1
"02/12/2021",24,2810,10160,1
"02/12/2021",24,2811,26910,1
"02/12/2021",24,2815,17400,1
"02/12/2021",26,2307,2260,1
"02/12/2021",27,2319,9140,1
"02/12/2021",27,2320,6740,1
"02/12/2021",27,2321,0,1
"02/12/2021",27,2322,2230,1
"02/12/2021",27,2323,0,1
"02/12/2021",27,2383,0,1
"02/12/2021",27,2562,0,1
"02/12/2021",35,1564,0,1
"02/12/2021",35,2258,2540,1
"02/12/2021",35,2423,3270,1
"02/12/2021",35,2741,680,1
"02/12/2021",36,2265,690,1
"02/12/2021",36,2437,0,1
"02/12/2021",36,2490,0,1
"02/12/2021",36,2523,5070,1
"02/12/2021",39,1604,5030,1
"02/12/2021",60,1969,0,1
"02/12/2021",60,1986,1640,1
"02/12/2021",60,1987,5400,1
"02/12/2021",60,2476,0,1
"02/12/2021",60,2547,2760,1
"02/12/2021",60,2557,0,1
"02/12/2021",60,2558,0,1
"02/12/2021",60,2667,1290,1
"02/12/2021",60,2668,2120,1
"02/12/2021",60,2672,4050,1
"02/12/2021",72,2616,0,1
"02/12/2021",72,2620,0,1
"02/12/2021",73,2135,11930,1
"02/12/2021",73,2622,1090,1
"02/12/2021",73,2624,1560,1
"02/12/2021",75,1964,2860,1
"02/12/2021",75,2492,0,1
"02/12/2021",75,2509,1500,1
"02/12/2021",75,2515,820,1
"02/12/2021",76,2301,2640,1
"03/12/2021",1,117,3760,1
"03/12/2021",1,162,3630,1
"03/12/2021",1,1283,1380,1
"03/12/2021",1,1861,3500,1
"03/12/2021",1,2276,3040,1
"03/12/2021",1,2279,7170,1
"03/12/2021",1,2311,2470,1
"03/12/2021",2,2563,0,1
"03/12/2021",4,1825,960,1
"03/12/2021",8,2361,0,1
"03/12/2021",8,2663,2070,1
"03/12/2021",8,2664,300,1
"03/12/2021",8,2665,930,1
"03/12/2021",24,1907,19130,1
"03/12/2021",24,1909,5150,1
"03/12/2021",24,1911,14850,1
"03/12/2021",24,1913,7470,1
"03/12/2021",24,1914,23680,2
"03/12/2021",24,1915,16460,1
"03/12/2021",24,2655,23190,1
"03/12/2021",24,2656,11500,1
"03/12/2021",24,2657,15270,1
"03/12/2021",24,2675,7170,1
"03/12/2021",24,2677,15900,1
"03/12/2021",24,2678,19470,1
"03/12/2021",24,2679,19150,1
"03/12/2021",24,2680,23420,1
"03/12/2021",24,2682,12610,1
"03/12/2021",24,2684,23450,1
"03/12/2021",24,2688,9850,1
"03/12/2021",24,2690,11610,1
"03/12/2021",24,2691,0,1
"03/12/2021",24,2694,7020,1
"03/12/2021",24,2695,16890,1
"03/12/2021",24,2698,10400,1
"03/12/2021",24,2702,0,1
"03/12/2021",24,2704,14110,1
"03/12/2021",24,2708,6560,1
"03/12/2021",24,2719,11470,1
"03/12/2021",24,2721,12350,1
"03/12/2021",24,2723,8180,1
"03/12/2021",24,2725,9020,1
"03/12/2021",24,2726,25430,2
"03/12/2021",24,2727,9240,1
"03/12/2021",24,2743,7570,1
"03/12/2021",24,2744,7740,2
"03/12/2021",24,2745,6220,2
"03/12/2021",24,2746,9100,1
"03/12/2021",24,2748,15380,2
"03/12/2021",24,2783,11680,1
"03/12/2021",24,2784,13920,1
"03/12/2021",24,2785,0,1
"03/12/2021",24,2786,7700,2
"03/12/2021",24,2787,14690,1
"03/12/2021",24,2788,15070,1
"03/12/2021",24,2791,11330,1
"03/12/2021",24,2793,0,1
"03/12/2021",24,2798,0,1
"03/12/2021",24,2799,12730,1
"03/12/2021",24,2801,0,1
"03/12/2021",24,2802,18670,1
"03/12/2021",24,2803,27810,1
"03/12/2021",24,2804,16260,1
"03/12/2021",24,2805,8500,1
"03/12/2021",24,2806,12590,1
"03/12/2021",24,2810,10730,1
"03/12/2021",24,2812,16840,1
"03/12/2021",24,2813,12950,1
"03/12/2021",29,2304,3750,1
"03/12/2021",35,2259,0,1
"03/12/2021",35,2424,0,1
"03/12/2021",35,2739,1480,1
"03/12/2021",36,2266,2010,1
"03/12/2021",36,2524,1350,1
"03/12/2021",39,1604,3900,1
"03/12/2021",60,1506,0,1
"03/12/2021",60,1978,2470,1
"03/12/2021",60,1979,1950,1
"03/12/2021",60,1981,2140,1
"03/12/2021",60,2393,1310,1
"03/12/2021",60,2403,700,1
"03/12/2021",60,2478,0,1
"03/12/2021",60,2479,5890,1
"03/12/2021",60,2480,0,1
"03/12/2021",60,2493,0,1
"03/12/2021",60,2557,0,1
"03/12/2021",60,2558,0,1
"03/12/2021",60,2668,2880,1
"03/12/2021",60,2670,4540,1
"03/12/2021",60,2672,4220,1
"03/12/2021",60,2673,1510,1
"03/12/2021",72,2616,0,1
"03/12/2021",72,2620,0,1
"03/12/2021",73,2135,4200,1
"03/12/2021",73,2622,3080,1
"03/12/2021",73,2623,0,1
"03/12/2021",75,1964,3650,1
"03/12/2021",75,2492,0,1
"03/12/2021",75,2509,5000,1
"03/12/2021",75,2515,490,1
"03/12/2021",76,2300,0,1
"03/12/2021",78,2565,0,1
"04/12/2021",1,116,2740,1
"04/12/2021",1,118,4240,1
"04/12/2021",1,1284,1100,1
"04/12/2021",1,2282,2830,1
"04/12/2021",1,2284,2570,1
"04/12/2021",1,2312,4450,1
"04/12/2021",4,1826,2030,1
"04/12/2021",8,2663,1240,1
"04/12/2021",8,2664,1640,1
"04/12/2021",8,2665,0,1
"04/12/2021",24,1905,9870,1
"04/12/2021",24,2659,11750,2
"04/12/2021",24,2661,14380,1
"04/12/2021",24,2674,19750,2
"04/12/2021",24,2675,9920,1
"04/12/2021",24,2676,0,1
"04/12/2021",24,2683,18510,1
"04/12/2021",24,2685,16190,1
"04/12/2021",24,2686,11190,1
"04/12/2021",24,2687,15810,1
"04/12/2021",24,2697,14050,1
"04/12/2021",24,2698,17760,1
"04/12/2021",24,2699,18220,1
"04/12/2021",24,2700,9780,1
"04/12/2021",24,2701,24730,2
"04/12/2021",24,2708,370,1
"04/12/2021",24,2709,18950,1
"04/12/2021",24,2710,13420,1
"04/12/2021",24,2711,22660,1
"04/12/2021",24,2715,21160,1
"04/12/2021",24,2716,29060,1
"04/12/2021",24,2717,42330,2
"04/12/2021",24,2728,0,1
"04/12/2021",24,2729,33360,2
"04/12/2021",24,2734,28270,2
"04/12/2021",24,2735,20600,1
"04/12/2021",24,2747,18730,1
"04/12/2021",24,2786,17850,1
"04/12/2021",24,2788,20900,1
"04/12/2021",24,2795,8920,1
"04/12/2021",24,2801,18880,1
"04/12/2021",24,2803,16500,2
"04/12/2021",24,2805,24930,1
"04/12/2021",24,2809,0,1
"04/12/2021",24,2810,34810,2
"04/12/2021",24,2814,18750,1
"04/12/2021",26,2308,2110,1
"04/12/2021",27,2319,0,1
"04/12/2021",27,2320,560,1
"04/12/2021",35,1564,12960,1
"04/12/2021",35,2260,1570,1
"04/12/2021",35,2488,0,1
"04/12/2021",35,2741,770,1
"04/12/2021",36,2439,1760,1
"04/12/2021",36,2526,7150,1
"04/12/2021",39,1604,6000,1
"04/12/2021",60,1506,1150,1
"04/12/2021",60,2544,740,1
"04/12/2021",60,2547,2640,1
"04/12/2021",60,2557,0,1
"04/12/2021",60,2558,0,1
"04/12/2021",72,2134,0,1
"04/12/2021",72,2616,0,1
"04/12/2021",72,2617,0,1
"04/12/2021",73,2622,7900,1
"04/12/2021",75,1964,1820,1
"04/12/2021",75,2492,0,1
"04/12/2021",75,2509,1830,1
"04/12/2021",75,2515,820,1
"04/12/2021",76,2301,2140,1
"05/12/2021",24,1904,17400,1
"05/12/2021",24,1905,19300,1
"05/12/2021",24,1907,12620,1
"05/12/2021",24,1908,24770,1
"05/12/2021",24,1909,6760,1
"05/12/2021",24,1910,21790,1
"05/12/2021",24,1911,13930,1
"05/12/2021",24,1912,13540,1
"05/12/2021",24,1916,23550,1
"05/12/2021",24,2655,16730,1
"05/12/2021",24,2656,14860,1
"05/12/2021",24,2657,16920,1
"05/12/2021",24,2658,21450,1
"05/12/2021",24,2660,24160,1
"05/12/2021",24,2689,13400,1
"05/12/2021",24,2693,20190,1
"05/12/2021",24,2696,17360,1
"05/12/2021",24,2698,6950,1
"05/12/2021",24,2718,21870,1
"05/12/2021",24,2719,21990,1
"05/12/2021",24,2722,21790,1
"05/12/2021",24,2724,19810,1
"05/12/2021",24,2728,14950,1
"05/12/2021",24,2733,19660,1
"05/12/2021",24,2736,18170,1
"05/12/2021",24,2737,16470,1
"05/12/2021",24,2738,15070,1
"05/12/2021",24,2789,11230,1
"05/12/2021",24,2790,20970,1
"05/12/2021",24,2792,16920,1
"05/12/2021",24,2793,16090,1
"05/12/2021",24,2794,23840,1
"05/12/2021",24,2795,15170,1
"05/12/2021",24,2796,20030,1
"05/12/2021",24,2797,11770,1
"05/12/2021",24,2800,12460,1
"05/12/2021",35,2425,4280,1
"05/12/2021",60,1975,0,1
"05/12/2021",60,1982,920,1
"05/12/2021",60,1986,1980,1
"05/12/2021",60,1987,0,1
"05/12/2021",60,2404,4460,1
"05/12/2021",60,2407,0,1
"05/12/2021",60,2476,0,1
"05/12/2021",60,2668,970,1
"05/12/2021",60,2670,870,1
"05/12/2021",60,2672,1640,1
"05/12/2021",72,2620,0,1
"05/12/2021",73,2624,2260,1
"06/12/2021",1,117,0,1
"06/12/2021",1,162,5780,1
"06/12/2021",1,1283,0,1
"06/12/2021",1,1861,4810,1
"06/12/2021",1,2276,3910,1
"06/12/2021",1,2279,7490,1
"06/12/2021",1,2662,0,1
"06/12/2021",2,2522,1470,1
"06/12/2021",4,1825,6820,1
"06/12/2021",24,1905,0,2
"06/12/2021",24,1906,19050,1
"06/12/2021",24,1913,20100,1
"06/12/2021",24,1914,0,1
"06/12/2021",24,1915,12620,1
"06/12/2021",24,2655,18770,1
"06/12/2021",24,2656,8510,1
"06/12/2021",24,2657,19830,1
"06/12/2021",24,2675,11510,1
"06/12/2021",24,2677,18090,1
"06/12/2021",24,2678,21960,1
"06/12/2021",24,2679,25800,1
"06/12/2021",24,2680,25820,1
"06/12/2021",24,2682,10310,1
"06/12/2021",24,2684,32960,1
"06/12/2021",24,2685,9600,1
"06/12/2021",24,2687,42070,2
"06/12/2021",24,2688,24000,1
"06/12/2021",24,2690,36160,2
"06/12/2021",24,2702,0,1
"06/12/2021",24,2704,21130,1
"06/12/2021",24,2708,32000,1
"06/12/2021",24,2721,11400,1
"06/12/2021",24,2722,12580,1
"06/12/2021",24,2725,8610,2
"06/12/2021",24,2726,14570,1
"06/12/2021",24,2727,23210,1
"06/12/2021",24,2743,7780,1
"06/12/2021",24,2744,11870,1
"06/12/2021",24,2745,18430,2
"06/12/2021",24,2746,0,1
"06/12/2021",24,2748,31070,2
"06/12/2021",24,2783,16070,1
"06/12/2021",24,2784,11260,1
"06/12/2021",24,2785,18810,1
"06/12/2021",24,2786,22100,1
"06/12/2021",24,2787,6240,1
"06/12/2021",24,2788,5630,2
"06/12/2021",24,2789,14210,2
"06/12/2021",24,2790,12870,1
"06/12/2021",24,2791,18190,1
"06/12/2021",24,2798,16340,1
"06/12/2021",24,2799,19580,1
