"DIA","TIPO_SERVICIO","TRAYECTO","PESO_NETO","CANT_VIAJES"
"25/04/2022",24,2806,31500,1
"25/04/2022",24,2807,25810,1
"25/04/2022",24,2808,42480,2
"25/04/2022",24,2809,12940,1
"25/04/2022",24,2811,21670,1
"25/04/2022",24,2812,21110,1
"25/04/2022",24,2813,23830,1
"25/04/2022",24,2814,0,1
"25/04/2022",24,2815,21400,1
"25/04/2022",27,2319,1140,1
"25/04/2022",27,2320,7740,1
"25/04/2022",27,2321,11650,1
"25/04/2022",27,2561,0,1
"25/04/2022",35,1565,4430,1
"25/04/2022",35,1567,5420,1
"25/04/2022",35,2739,2830,1
"25/04/2022",36,2523,0,1
"25/04/2022",36,2527,960,1
"25/04/2022",60,2004,0,1
"25/04/2022",60,2399,1450,1
"25/04/2022",60,2667,700,1
"25/04/2022",60,2669,1400,1
"25/04/2022",60,2671,2930,2
"25/04/2022",60,2672,0,1
"25/04/2022",72,2620,0,1
"25/04/2022",75,2509,2040,1
"25/04/2022",75,2564,0,1
"26/04/2022",1,2312,1850,1
"26/04/2022",4,1826,2910,1
"26/04/2022",8,2663,1370,1
"26/04/2022",8,2664,650,1
"26/04/2022",8,2665,1800,1
"26/04/2022",24,1904,15830,1
"26/04/2022",24,1905,27800,1
"26/04/2022",24,1906,18630,1
"26/04/2022",24,1907,18670,1
"26/04/2022",24,1908,9150,1
"26/04/2022",24,1909,17900,1
"26/04/2022",24,1910,22180,1
"26/04/2022",24,1911,14660,1
"26/04/2022",24,1912,12280,1
"26/04/2022",24,1913,8560,2
"26/04/2022",24,1916,24970,1
"26/04/2022",24,2655,5110,1
"26/04/2022",24,2656,9130,1
"26/04/2022",24,2658,17130,1
"26/04/2022",24,2659,20430,1
"26/04/2022",24,2661,10010,1
"26/04/2022",24,2674,23430,2
"26/04/2022",24,2676,23600,1
"26/04/2022",24,2678,11830,1
"26/04/2022",24,2681,11610,1
"26/04/2022",24,2682,9450,1
"26/04/2022",24,2683,0,1
"26/04/2022",24,2685,14520,1
"26/04/2022",24,2686,20910,3
"26/04/2022",24,2687,20640,1
"26/04/2022",24,2691,7580,1
"26/04/2022",24,2692,19060,1
"26/04/2022",24,2697,33340,2
"26/04/2022",24,2700,25830,2
"26/04/2022",24,2701,17630,2
"26/04/2022",24,2702,18840,1
"26/04/2022",24,2705,0,1
"26/04/2022",24,2708,19780,1
"26/04/2022",24,2710,22500,1
"26/04/2022",24,2712,3670,1
"26/04/2022",24,2715,27360,2
"26/04/2022",24,2716,22430,1
"26/04/2022",24,2717,14300,1
"26/04/2022",24,2718,12950,1
"26/04/2022",24,2722,18260,1
"26/04/2022",24,2723,25820,1
"26/04/2022",24,2729,0,1
"26/04/2022",24,2733,19780,1
"26/04/2022",24,2734,25130,1
"26/04/2022",24,2735,25870,1
"26/04/2022",24,2736,21300,1
"26/04/2022",24,2737,25740,1
"26/04/2022",24,2738,19000,1
"26/04/2022",24,2784,9150,2
"26/04/2022",24,2787,9640,1
"26/04/2022",24,2788,14030,1
"26/04/2022",24,2791,12040,1
"26/04/2022",24,2792,14370,1
"26/04/2022",24,2793,11970,1
"26/04/2022",24,2794,13660,1
"26/04/2022",24,2795,13810,1
"26/04/2022",24,2796,9790,2
"26/04/2022",24,2797,12540,1
"26/04/2022",24,2799,13510,1
"26/04/2022",24,2810,20990,1
"26/04/2022",26,1867,3250,1
"26/04/2022",27,2319,1870,1
"26/04/2022",27,2320,6530,1
"26/04/2022",27,2321,12270,1
"26/04/2022",27,2322,12530,1
"26/04/2022",27,2323,6630,1
"26/04/2022",35,1549,1390,1
"26/04/2022",35,1561,2430,1
"26/04/2022",35,1564,5220,1
"26/04/2022",35,2741,510,1
"26/04/2022",36,2524,2710,1
"26/04/2022",36,2525,2630,1
"26/04/2022",36,2528,5240,1
"26/04/2022",60,1981,2130,1
"26/04/2022",60,2668,3070,1
"26/04/2022",60,2671,2880,1
"26/04/2022",60,2672,0,1
"26/04/2022",60,2673,1600,1
"26/04/2022",72,2620,0,1
"26/04/2022",75,2309,0,1
"26/04/2022",75,2509,1710,1
"26/04/2022",78,2507,910,1
"27/04/2022",1,162,0,1
"27/04/2022",1,1861,0,1
"27/04/2022",1,2311,0,1
"27/04/2022",1,2342,0,1
"27/04/2022",2,2563,0,1
"27/04/2022",4,1825,0,1
"27/04/2022",8,2359,0,1
"27/04/2022",8,2665,1010,1
"27/04/2022",8,2666,4030,1
"27/04/2022",24,1913,13260,1
"27/04/2022",24,1914,14030,1
"27/04/2022",24,1915,0,1
"27/04/2022",24,2655,0,2
"27/04/2022",24,2657,7690,1
"27/04/2022",24,2660,10950,1
"27/04/2022",24,2661,13720,1
"27/04/2022",24,2675,12810,1
"27/04/2022",24,2677,0,1
"27/04/2022",24,2680,14160,1
"27/04/2022",24,2681,17700,1
"27/04/2022",24,2684,22540,1
"27/04/2022",24,2688,13720,1
"27/04/2022",24,2689,15380,1
"27/04/2022",24,2692,11100,1
"27/04/2022",24,2693,15120,1
"27/04/2022",24,2694,13190,1
"27/04/2022",24,2695,0,1
"27/04/2022",24,2696,15580,1
"27/04/2022",24,2698,0,1
"27/04/2022",24,2699,0,1
"27/04/2022",24,2702,12390,1
"27/04/2022",24,2704,15020,1
"27/04/2022",24,2719,7240,2
"27/04/2022",24,2720,0,1
"27/04/2022",24,2721,12690,1
"27/04/2022",24,2724,0,1
"27/04/2022",24,2725,0,1
"27/04/2022",24,2726,0,1
"27/04/2022",24,2727,0,1
"27/04/2022",24,2728,15430,1
"27/04/2022",24,2729,27440,1
"27/04/2022",24,2743,0,1
"27/04/2022",24,2744,10720,1
"27/04/2022",24,2745,0,1
"27/04/2022",24,2746,0,1
"27/04/2022",24,2747,0,1
"27/04/2022",24,2748,0,1
"27/04/2022",24,2783,20720,2
"27/04/2022",24,2784,6830,1
"27/04/2022",24,2785,0,1
"27/04/2022",24,2786,12860,1
"27/04/2022",24,2789,12700,1
"27/04/2022",24,2790,13480,1
"27/04/2022",24,2798,11240,1
"27/04/2022",24,2800,13690,1
"27/04/2022",24,2801,18130,2
"27/04/2022",24,2802,12530,1
"27/04/2022",24,2803,6360,1
"27/04/2022",24,2804,0,1
"27/04/2022",24,2805,17690,2
"27/04/2022",24,2806,33490,2
"27/04/2022",24,2807,20050,1
"27/04/2022",24,2808,15980,1
"27/04/2022",24,2809,20660,2
"27/04/2022",24,2811,13060,1
"27/04/2022",24,2812,18270,1
"27/04/2022",24,2813,8460,1
"27/04/2022",24,2814,16750,2
"27/04/2022",24,2815,10100,2
"27/04/2022",27,2319,0,1
"27/04/2022",27,2320,0,1
"27/04/2022",27,2321,0,1
"27/04/2022",27,2322,0,1
"27/04/2022",27,2323,3840,1
"27/04/2022",27,2327,2960,1
"27/04/2022",27,2328,0,1
"27/04/2022",27,2329,0,1
"27/04/2022",27,2382,0,1
"27/04/2022",27,2494,0,1
"27/04/2022",35,1565,1810,1
"27/04/2022",35,2485,0,1
"27/04/2022",36,2526,0,1
"27/04/2022",36,2529,4970,1
"27/04/2022",60,1985,6400,1
"27/04/2022",60,2398,0,1
"27/04/2022",60,2399,910,1
"27/04/2022",60,2493,0,1
"27/04/2022",60,2671,10650,2
"27/04/2022",60,2673,0,1
"27/04/2022",72,2620,0,1
"27/04/2022",73,2622,3110,1
"27/04/2022",75,2492,0,1
"27/04/2022",75,2509,0,1
"27/04/2022",75,2513,680,1
"28/04/2022",1,2342,6180,1
"28/04/2022",1,2343,8480,1
"28/04/2022",1,2344,0,1
"28/04/2022",1,2345,0,1
"28/04/2022",2,2522,2680,1
"28/04/2022",4,1826,3620,1
"28/04/2022",8,2360,0,1
"28/04/2022",8,2365,0,1
"28/04/2022",8,2663,0,1
"28/04/2022",8,2664,0,1
"28/04/2022",24,1904,17340,1
"28/04/2022",24,1905,5750,2
"28/04/2022",24,1906,19510,1
"28/04/2022",24,1907,7600,2
"28/04/2022",24,1908,9550,1
"28/04/2022",24,1909,17020,1
"28/04/2022",24,1910,20270,1
"28/04/2022",24,1911,13780,1
"28/04/2022",24,1912,15310,1
"28/04/2022",24,1915,18430,1
"28/04/2022",24,1916,12620,1
"28/04/2022",24,2656,10580,2
"28/04/2022",24,2658,15020,1
"28/04/2022",24,2659,19030,1
"28/04/2022",24,2661,9110,1
"28/04/2022",24,2674,26670,2
"28/04/2022",24,2676,14120,1
"28/04/2022",24,2680,34150,1
"28/04/2022",24,2681,0,1
"28/04/2022",24,2685,0,1
"28/04/2022",24,2686,11180,1
"28/04/2022",24,2687,28250,2
"28/04/2022",24,2690,7720,1
"28/04/2022",24,2695,10720,1
"28/04/2022",24,2696,30010,2
"28/04/2022",24,2697,12860,1
"28/04/2022",24,2700,11810,1
"28/04/2022",24,2701,7990,2
"28/04/2022",24,2702,0,1
"28/04/2022",24,2705,7740,1
"28/04/2022",24,2707,22350,1
"28/04/2022",24,2708,0,1
"28/04/2022",24,2710,10190,1
"28/04/2022",24,2711,17480,1
"28/04/2022",24,2715,12810,2
"28/04/2022",24,2716,7340,1
"28/04/2022",24,2717,8440,1
"28/04/2022",24,2718,8270,1
"28/04/2022",24,2722,13990,1
"28/04/2022",24,2723,17200,2
"28/04/2022",24,2729,4990,1
"28/04/2022",24,2733,18830,2
"28/04/2022",24,2734,13570,1
"28/04/2022",24,2735,14510,1
"28/04/2022",24,2736,11750,1
"28/04/2022",24,2737,10890,2
"28/04/2022",24,2738,12010,1
"28/04/2022",24,2785,13170,2
"28/04/2022",24,2787,14410,1
"28/04/2022",24,2788,12190,2
"28/04/2022",24,2792,12170,1
"28/04/2022",24,2793,10040,1
"28/04/2022",24,2794,0,2
"28/04/2022",24,2795,12920,1
"28/04/2022",24,2796,12090,1
"28/04/2022",24,2797,13840,1
"28/04/2022",24,2799,15170,1
"28/04/2022",24,2808,0,1
"28/04/2022",26,1867,2760,1
"28/04/2022",27,2319,2100,1
"28/04/2022",27,2320,9510,1
"28/04/2022",27,2321,11380,1
"28/04/2022",27,2322,1720,1
"28/04/2022",27,2323,2480,1
"28/04/2022",27,2327,0,1
"28/04/2022",27,2328,0,1
"28/04/2022",27,2562,0,1
"28/04/2022",35,1549,2060,1
"28/04/2022",35,1564,6280,1
"28/04/2022",35,2420,11100,2
"28/04/2022",35,2486,0,1
"28/04/2022",35,2741,8030,1
"28/04/2022",36,2265,2390,1
"28/04/2022",36,2523,2530,1
"28/04/2022",60,1981,4780,1
"28/04/2022",60,1992,5010,1
"28/04/2022",60,1993,0,1
"28/04/2022",60,1994,0,1
"28/04/2022",60,1999,2270,1
"28/04/2022",60,2398,0,1
"28/04/2022",60,2668,1270,1
"28/04/2022",60,2671,6690,1
"28/04/2022",60,2672,5220,1
"28/04/2022",75,2492,0,1
"28/04/2022",75,2509,2420,1
"28/04/2022",75,2511,0,1
"29/04/2022",1,162,4750,1
"29/04/2022",1,1861,4020,1
"29/04/2022",1,2311,0,1
"29/04/2022",1,2342,1310,1
"29/04/2022",1,2343,6130,1
"29/04/2022",1,2344,2140,1
"29/04/2022",1,2345,2000,1
"29/04/2022",2,2522,0,1
"29/04/2022",4,1825,5050,1
"29/04/2022",8,2361,0,1
"29/04/2022",8,2663,1580,1
"29/04/2022",8,2664,440,1
"29/04/2022",24,1913,11970,1
"29/04/2022",24,1914,15460,1
"29/04/2022",24,2660,11670,1
"29/04/2022",24,2674,0,1
"29/04/2022",24,2675,13110,1
"29/04/2022",24,2676,12500,1
"29/04/2022",24,2677,8820,1
"29/04/2022",24,2678,10620,1
"29/04/2022",24,2679,14170,1
"29/04/2022",24,2680,0,1
"29/04/2022",24,2681,5180,1
"29/04/2022",24,2682,22560,1
"29/04/2022",24,2684,19220,1
"29/04/2022",24,2686,12800,1
"29/04/2022",24,2688,15390,1
"29/04/2022",24,2689,15220,1
"29/04/2022",24,2691,6700,1
"29/04/2022",24,2692,8770,1
"29/04/2022",24,2693,13410,1
"29/04/2022",24,2694,11540,1
"29/04/2022",24,2695,8980,1
"29/04/2022",24,2696,12340,1
"29/04/2022",24,2698,15070,1
"29/04/2022",24,2699,14620,1
"29/04/2022",24,2702,14780,1
"29/04/2022",24,2704,9650,1
"29/04/2022",24,2706,6480,1
"29/04/2022",24,2716,20250,1
"29/04/2022",24,2717,10070,1
"29/04/2022",24,2719,9970,1
"29/04/2022",24,2720,31570,2
"29/04/2022",24,2721,13040,1
"29/04/2022",24,2723,11740,1
"29/04/2022",24,2724,7180,1
"29/04/2022",24,2725,8560,1
"29/04/2022",24,2727,0,1
"29/04/2022",24,2728,15190,1
"29/04/2022",24,2743,0,2
"29/04/2022",24,2744,13410,2
"29/04/2022",24,2745,6230,1
"29/04/2022",24,2748,0,1
"29/04/2022",24,2783,12140,1
"29/04/2022",24,2784,11080,1
"29/04/2022",24,2785,7860,1
"29/04/2022",24,2786,14510,1
"29/04/2022",24,2790,13370,1
"29/04/2022",24,2791,16770,1
"29/04/2022",24,2793,8550,1
"29/04/2022",24,2798,0,3
"29/04/2022",24,2800,10960,1
"29/04/2022",24,2801,11670,1
"29/04/2022",24,2802,0,2
"29/04/2022",24,2803,23220,2
"29/04/2022",24,2804,0,1
"29/04/2022",24,2805,7040,1
"29/04/2022",24,2806,20960,1
"29/04/2022",24,2807,7070,1
"29/04/2022",24,2808,0,1
"29/04/2022",24,2809,0,1
"29/04/2022",24,2810,22220,1
"29/04/2022",24,2811,24510,1
"29/04/2022",24,2812,10770,1
"29/04/2022",24,2813,26370,2
"29/04/2022",24,2814,14910,1
"29/04/2022",24,2815,14410,1
"29/04/2022",27,2319,0,1
"29/04/2022",27,2320,8270,1
"29/04/2022",27,2321,7850,1
"29/04/2022",27,2322,0,1
"29/04/2022",27,2323,0,1
"29/04/2022",27,2327,0,1
"29/04/2022",27,2328,0,1
"29/04/2022",27,2561,700,1
"29/04/2022",35,1565,3050,1
"29/04/2022",35,2420,2380,1
"29/04/2022",35,2487,2680,1
"29/04/2022",36,2524,1180,1
"29/04/2022",60,1992,5060,1
"29/04/2022",60,1993,0,1
"29/04/2022",60,1994,0,1
"29/04/2022",60,1998,0,1
"29/04/2022",60,1999,0,1
"29/04/2022",60,2543,4180,1
"29/04/2022",60,2667,2100,1
"29/04/2022",60,2668,2400,1
"29/04/2022",60,2671,4450,1
"29/04/2022",60,2672,0,1
"29/04/2022",60,2673,4940,1
"29/04/2022",72,2620,0,1
"29/04/2022",73,2622,3740,1
"29/04/2022",75,2492,0,1
"29/04/2022",75,2509,1970,1
"29/04/2022",75,2512,0,1
"29/04/2022",78,2565,6950,1
"30/04/2022",1,2342,720,1
"30/04/2022",1,2343,1830,1
"30/04/2022",1,2344,0,1
"30/04/2022",1,2345,1560,1
"30/04/2022",4,1826,0,1
"30/04/2022",8,2362,0,1
"30/04/2022",8,2366,0,1
"30/04/2022",8,2663,0,1
"30/04/2022",8,2664,0,1
"30/04/2022",24,2101,10320,1
"30/04/2022",24,2655,9570,1
"30/04/2022",24,2657,11400,1
"30/04/2022",24,2661,15200,1
"30/04/2022",24,2674,14520,1
"30/04/2022",24,2675,9040,1
"30/04/2022",24,2676,10950,1
"30/04/2022",24,2680,11930,1
"30/04/2022",24,2683,14080,1
"30/04/2022",24,2685,16370,2
"30/04/2022",24,2686,6050,2
"30/04/2022",24,2687,9420,2
"30/04/2022",24,2697,15980,2
"30/04/2022",24,2700,10910,1
"30/04/2022",24,2701,17880,3
"30/04/2022",24,2702,7310,1
"30/04/2022",24,2704,8490,1
"30/04/2022",24,2705,23610,2
"30/04/2022",24,2707,12190,1
"30/04/2022",24,2710,0,1
"30/04/2022",24,2711,9250,1
"30/04/2022",24,2715,14770,2
"30/04/2022",24,2716,19400,2
"30/04/2022",24,2717,7270,1
"30/04/2022",24,2718,12950,1
"30/04/2022",24,2727,19030,1
"30/04/2022",24,2729,19850,2
"30/04/2022",24,2733,11800,1
"30/04/2022",24,2734,7290,1
"30/04/2022",24,2735,19290,1
"30/04/2022",24,2736,11700,1
"30/04/2022",24,2737,0,1
"30/04/2022",24,2738,12710,1
"30/04/2022",24,2789,11440,1
"30/04/2022",26,1867,1870,1
"30/04/2022",27,2319,1600,1
"30/04/2022",27,2320,16290,1
"30/04/2022",27,2321,4530,1
"30/04/2022",27,2322,5440,1
"30/04/2022",27,2323,430,1
"30/04/2022",27,2562,0,1
"30/04/2022",35,1549,1170,1
"30/04/2022",35,1564,6880,1
"30/04/2022",35,2488,2640,1
"30/04/2022",35,2741,4060,1
"30/04/2022",36,2267,1090,1
"30/04/2022",36,2526,1750,1
"30/04/2022",73,2622,0,1
"30/04/2022",75,2492,0,1
"30/04/2022",75,2509,0,1
"30/04/2022",75,2513,0,1
"01/05/2022",24,1904,20290,1
"01/05/2022",24,1905,7270,1
"01/05/2022",24,1906,20700,1
"01/05/2022",24,1907,10550,1
"01/05/2022",24,1908,22500,1
"01/05/2022",24,1909,9130,1
"01/05/2022",24,1910,30140,1
"01/05/2022",24,1911,18690,1
"01/05/2022",24,1912,0,1
"01/05/2022",24,1916,23710,1
"01/05/2022",24,2690,15980,1
"01/05/2022",24,2722,20610,1
"01/05/2022",24,2785,21450,1
"01/05/2022",24,2787,15950,1
"01/05/2022",24,2788,11930,1
"01/05/2022",24,2792,8450,1
"01/05/2022",24,2793,0,1
"01/05/2022",24,2794,0,1
"01/05/2022",24,2795,14080,1
"01/05/2022",24,2796,10210,1
"01/05/2022",24,2797,0,1
"01/05/2022",24,2798,13910,1
"01/05/2022",24,2799,19800,1
"01/05/2022",35,2420,1600,1
"01/05/2022",60,1992,700,1
"01/05/2022",60,2669,3400,1
"01/05/2022",60,2671,2960,1
"01/05/2022",60,2672,2850,1
"01/05/2022",72,2620,0,1
"02/05/2022",1,162,4760,1
"02/05/2022",1,1861,7300,1
"02/05/2022",1,2311,0,1
"02/05/2022",1,2342,0,1
"02/05/2022",4,1825,7980,1
"02/05/2022",24,1907,20150,1
"02/05/2022",24,1912,50390,2
"02/05/2022",24,1913,18670,1
"02/05/2022",24,1914,0,1
"02/05/2022",24,1915,19850,1
"02/05/2022",24,2657,9280,1
"02/05/2022",24,2658,10890,1
"02/05/2022",24,2660,21320,1
"02/05/2022",24,2675,17980,1
"02/05/2022",24,2677,24460,1
"02/05/2022",24,2679,21810,1
"02/05/2022",24,2681,14520,1
"02/05/2022",24,2682,21870,1
"02/05/2022",24,2684,0,1
"02/05/2022",24,2687,11670,1
"02/05/2022",24,2693,21350,1
"02/05/2022",24,2694,18760,2
"02/05/2022",24,2698,8750,1
"02/05/2022",24,2699,22430,1
"02/05/2022",24,2702,6280,1
"02/05/2022",24,2704,19690,1
"02/05/2022",24,2720,8530,1
"02/05/2022",24,2725,22400,2
"02/05/2022",24,2726,7700,1
"02/05/2022",24,2727,0,1
"02/05/2022",24,2728,13260,2
"02/05/2022",24,2744,8030,1
"02/05/2022",24,2745,11940,2
"02/05/2022",24,2747,12820,1
"02/05/2022",24,2748,0,1
"02/05/2022",24,2783,0,1
"02/05/2022",24,2784,19480,1
"02/05/2022",24,2786,10630,1
"02/05/2022",24,2787,10160,1
"02/05/2022",24,2791,8810,1
"02/05/2022",24,2792,19590,1
"02/05/2022",24,2793,20000,1
"02/05/2022",24,2794,11250,1
"02/05/2022",24,2797,21380,1
"02/05/2022",24,2798,6950,1
"02/05/2022",24,2800,0,1
"02/05/2022",24,2801,16940,1
"02/05/2022",24,2802,21280,1
"02/05/2022",24,2803,21340,1
"02/05/2022",24,2804,14900,1
"02/05/2022",24,2805,21770,1
"02/05/2022",24,2806,18460,2
"02/05/2022",24,2807,12060,1
"02/05/2022",24,2808,21370,1
"02/05/2022",24,2809,23840,2
"02/05/2022",24,2810,23400,1
"02/05/2022",24,2811,24020,1
"02/05/2022",24,2812,25330,2
"02/05/2022",24,2814,19280,1
"02/05/2022",24,2815,18320,1
"02/05/2022",27,2319,1360,1
"02/05/2022",27,2320,9030,1
"02/05/2022",27,2321,0,1
"02/05/2022",27,2322,0,1
"02/05/2022",35,1565,1890,1
"02/05/2022",35,2420,2330,1
"02/05/2022",36,2523,0,1
"02/05/2022",60,1992,3770,1
"02/05/2022",60,1993,0,1
"02/05/2022",60,1994,0,1
"02/05/2022",60,2399,1460,1
"02/05/2022",60,2413,4840,1
"02/05/2022",60,2543,2410,1
"02/05/2022",60,2667,1330,1
"02/05/2022",60,2671,0,1
"02/05/2022",73,2622,0,1
"02/05/2022",75,2509,0,1
"03/05/2022",1,2342,1560,1
"03/05/2022",1,2343,1910,1
"03/05/2022",1,2344,5550,1
"03/05/2022",1,2345,0,1
"03/05/2022",4,1826,2840,1
"03/05/2022",8,163,0,1
"03/05/2022",8,2364,3620,1
"03/05/2022",8,2663,3790,1
"03/05/2022",8,2664,0,1
"03/05/2022",8,2665,590,1
"03/05/2022",24,1904,10610,1
"03/05/2022",24,1906,18600,1
"03/05/2022",24,1908,7150,1
"03/05/2022",24,1909,12250,1
"03/05/2022",24,1910,20310,1
"03/05/2022",24,1911,12610,1
"03/05/2022",24,1916,15700,1
"03/05/2022",24,2656,10610,3
"03/05/2022",24,2658,2410,1
"03/05/2022",24,2661,17400,1
"03/05/2022",24,2676,16930,1
"03/05/2022",24,2678,27420,1
"03/05/2022",24,2680,30370,1
"03/05/2022",24,2684,18530,1
"03/05/2022",24,2686,17020,1
"03/05/2022",24,2687,11230,1
"03/05/2022",24,2688,25080,2
"03/05/2022",24,2689,34670,2
"03/05/2022",24,2690,4840,1
"03/05/2022",24,2691,15870,1
"03/05/2022",24,2692,16210,1
"03/05/2022",24,2695,17090,1
"03/05/2022",24,2696,18180,1
"03/05/2022",24,2697,25310,2
"03/05/2022",24,2699,20450,1
"03/05/2022",24,2701,10050,1
"03/05/2022",24,2707,0,1
"03/05/2022",24,2711,11870,1
"03/05/2022",24,2718,8820,1
"03/05/2022",24,2719,0,2
"03/05/2022",24,2721,12770,1
"03/05/2022",24,2722,11540,1
"03/05/2022",24,2724,20320,1
"03/05/2022",24,2726,10710,1
"03/05/2022",24,2728,21080,1
"03/05/2022",24,2734,12840,1
"03/05/2022",24,2735,22120,1
"03/05/2022",24,2736,12480,1
"03/05/2022",24,2737,16990,1
"03/05/2022",24,2738,18550,1
"03/05/2022",24,2743,33730,2
"03/05/2022",24,2747,19260,1
"03/05/2022",24,2748,6860,1
"03/05/2022",24,2785,11390,1
"03/05/2022",24,2787,19460,2
"03/05/2022",24,2789,16800,2
"03/05/2022",24,2790,24780,1
"03/05/2022",24,2791,15750,1
"03/05/2022",24,2792,42240,2
"03/05/2022",24,2795,7920,1
"03/05/2022",24,2796,8600,1
"03/05/2022",24,2809,24400,1
"03/05/2022",24,2813,8190,1
"03/05/2022",26,1867,2710,1
"03/05/2022",27,2319,0,1
"03/05/2022",27,2320,13950,1
"03/05/2022",27,2321,8790,1
"03/05/2022",27,2322,15010,1
"03/05/2022",27,2323,1030,1
"03/05/2022",27,2327,0,1
"03/05/2022",35,1549,2500,1
"03/05/2022",35,1564,5040,1
"03/05/2022",35,2420,2620,1
"03/05/2022",35,2484,3220,1
"03/05/2022",35,2741,6350,1
"03/05/2022",36,2263,0,1
"03/05/2022",36,2524,2550,1
"03/05/2022",60,1992,2780,1
"03/05/2022",60,1993,0,1
"03/05/2022",60,1994,0,1
"03/05/2022",60,1998,0,1
"03/05/2022",60,2004,3490,1
"03/05/2022",60,2007,1400,1
"03/05/2022",60,2398,930,1
"03/05/2022",60,2671,4980,1
"03/05/2022",60,2672,2810,1
"03/05/2022",75,2492,0,1
"03/05/2022",75,2509,1860,1
"03/05/2022",75,2512,0,1
"04/05/2022",1,162,2750,1
"04/05/2022",1,1861,2450,1
"04/05/2022",1,2311,3380,1
"04/05/2022",1,2342,1730,1
"04/05/2022",1,2344,2690,1
"04/05/2022",1,2345,2100,1
"04/05/2022",2,2563,0,1
"04/05/2022",4,1825,3470,1
"04/05/2022",8,2359,0,1
"04/05/2022",8,2664,1140,1
"04/05/2022",24,1904,20460,1
"04/05/2022",24,1905,19260,1
"04/05/2022",24,1907,18220,1
"04/05/2022",24,1909,18850,1
"04/05/2022",24,1912,19210,1
"04/05/2022",24,1913,6340,1
"04/05/2022",24,1914,22230,1
"04/05/2022",24,1915,18980,1
"04/05/2022",24,2655,20040,1
"04/05/2022",24,2656,13140,1
"04/05/2022",24,2658,15120,3
"04/05/2022",24,2659,29490,1
"04/05/2022",24,2661,18960,1
"04/05/2022",24,2674,11600,1
"04/05/2022",24,2675,13480,1
"04/05/2022",24,2676,0,1
"04/05/2022",24,2677,22770,1
"04/05/2022",24,2681,20410,1
"04/05/2022",24,2682,6510,1
"04/05/2022",24,2683,17680,1
"04/05/2022",24,2687,4850,1
"04/05/2022",24,2697,17710,2
"04/05/2022",24,2700,9650,1
"04/05/2022",24,2702,12730,1
"04/05/2022",24,2704,12680,1
"04/05/2022",24,2705,10810,1
"04/05/2022",24,2707,0,1
"04/05/2022",24,2708,25310,1
"04/05/2022",24,2713,22280,1
"04/05/2022",24,2715,24180,1
"04/05/2022",24,2716,24800,1
"04/05/2022",24,2717,0,2
"04/05/2022",24,2720,4640,2
"04/05/2022",24,2723,12210,3
"04/05/2022",24,2725,10680,1
"04/05/2022",24,2726,9650,1
"04/05/2022",24,2727,9450,1
"04/05/2022",24,2729,40630,2
"04/05/2022",24,2734,33090,1
"04/05/2022",24,2736,13450,1
"04/05/2022",24,2783,9280,1
"04/05/2022",24,2784,6860,1
"04/05/2022",24,2785,26170,3
"04/05/2022",24,2786,14720,1
"04/05/2022",24,2787,17380,1
"04/05/2022",24,2788,11430,2
"04/05/2022",24,2792,13030,1
"04/05/2022",24,2793,9940,1
"04/05/2022",24,2794,10330,1
"04/05/2022",24,2798,10350,1
"04/05/2022",24,2799,19240,1
"04/05/2022",24,2800,10860,1
"04/05/2022",24,2801,12030,1
"04/05/2022",24,2802,16860,1
"04/05/2022",24,2804,22450,1
"04/05/2022",24,2805,19910,1
"04/05/2022",24,2813,20570,1
"04/05/2022",24,2815,10840,1
"04/05/2022",27,2319,32910,1
"04/05/2022",27,2320,36050,1
"04/05/2022",27,2321,1820,1
"04/05/2022",27,2322,900,1
"04/05/2022",27,2323,3820,1
"04/05/2022",27,2331,2850,1
"04/05/2022",27,2562,0,1
"04/05/2022",35,1565,1630,1
"04/05/2022",35,1568,1230,1
"04/05/2022",35,2485,2370,1
"04/05/2022",36,2526,2420,1
"04/05/2022",36,2529,320,1
"04/05/2022",60,2004,820,1
"04/05/2022",60,2398,2040,1
"04/05/2022",60,2399,1620,1
"04/05/2022",60,2543,3210,1
"04/05/2022",60,2671,3840,1
"04/05/2022",75,2492,0,1
"04/05/2022",75,2509,0,1
"04/05/2022",75,2513,740,1
"05/05/2022",1,2342,1680,1
"05/05/2022",1,2343,1610,1
"05/05/2022",1,2344,3410,1
"05/05/2022",1,2345,1180,1
"05/05/2022",4,1826,3970,1
"05/05/2022",8,2360,0,1
"05/05/2022",8,2365,0,1
"05/05/2022",8,2663,530,1
"05/05/2022",8,2664,0,1
"05/05/2022",24,1906,14440,1
"05/05/2022",24,1910,19760,1
"05/05/2022",24,1911,13320,1
"05/05/2022",24,1915,7490,1
"05/05/2022",24,1916,14680,1
"05/05/2022",24,2655,11340,1
"05/05/2022",24,2656,9270,1
"05/05/2022",24,2659,17160,1
"05/05/2022",24,2660,12630,1
"05/05/2022",24,2661,11990,1
"05/05/2022",24,2676,8070,2
"05/05/2022",24,2678,15350,1
"05/05/2022",24,2680,20150,1
"05/05/2022",24,2681,5380,1
"05/05/2022",24,2684,19870,1
"05/05/2022",24,2686,10780,1
"05/05/2022",24,2687,11710,1
"05/05/2022",24,2688,0,1
"05/05/2022",24,2689,11530,1
"05/05/2022",24,2693,15630,1
"05/05/2022",24,2694,15430,1
"05/05/2022",24,2695,22610,1
"05/05/2022",24,2696,14410,1
